Sort,Year,ID,Freq,Sex,CalvingGround,BirthDate,CaptureDate,LastActive ,EstAgeatCapture,MinDaysAlive,Day0Status,Day0Lat,Day0Long,Day1Status,Day1Lat,Day1Long,Day2Status,Day2Lat,Day2Long,Day3Status,Day3Lat,Day3Long,Day4Status,Day4Lat,Day4Long,Day5Status,Day5Lat,Day5Long,Day6Status,Day6Lat,Day6Long,Day7Status,Day7Lat,Day7Long,FATE
544,2018,2018238,3.56,f,Tikchik,5/20/18,5/21/18,6/11/18,1,22,1,,,1,60.3195,-158.6748,,,,,,,,,,,,,,,,,,,
547,2018,2018241,3.21,m,Tikchik,5/24/18,5/25/18,6/11/18,1,18,1,,,1,60.4216,-158.2613,,,,,,,,,,,,,,,,,,,
548,2018,2018242,3.2,f,Tikchik,5/24/18,5/25/18,6/11/18,1,18,1,,,1,60.4297,-158.2383,,,,,,,,,,,,,,,,,,,
549,2018,2018243,3.78,m,Tikchik,5/24/18,5/25/18,5/26/18,1,2,1,,,1,60.4068,-158.3264,0,60.388,-158.282,,,,,,,,,,,,,,,,BEAR
552,2019,2019102,2.53,m,Tikchik,5/11/19,5/12/19,5/12/19,1,1,1,,,1,60.20876,-158.42287,1,60.1991,-158.44662,0,60.20227,-158.4474,,,,,,,,,,,,,BEAR
554,2019,2019104,2.31,f,Tikchik,5/11/19,5/12/19,10/11/19,1,153,1,,,1,60.18578,-158.43179,1,60.20405,-158.45674,,,,,,,,,,,,,,,,
555,2019,2019105,3.97,m,Tikchik,5/11/19,5/12/19,8/8/19,1,89,1,,,1,60.20325,-158.45511,1,60.17567,-158.54006,,,,,,,1,60.15763,-158.51893,,,,,,,
556,2019,2019106,3.2,m,Tikchik,5/11/19,5/12/19,3/31/20,1,325,1,,,1,60.19965,-158.41139,1,60.16945,-158.57034,,,,,,,,,,,,,,,,
558,2019,2019108,0.99,m,Tikchik,5/11/19,5/12/19,8/22/19,1,103,1,,,1,60.18587,-158.3257,,,,,,,1,60.16897,-158.22051,1,60.17102,-158.28517,,,,,,,
559,2019,2019109,2.06,f,Tikchik,5/11/19,5/12/19,5/12/19,1,1,1,,,1,60.17608,-158.34221,1,60.1663,-158.34777,,,,0,60.3719,-158.4794,,,,,,,,,,EAGLE
560,2019,2019110,3.67,f,Tikchik,5/13/19,5/14/19,10/11/19,1,151,1,,,1,60.24151,-158.55247,1,60.194,-158.59759,,,,,,,,,,,,,,,,
564,2019,2019114,3.55,f,Tikchik,5/13/19,5/14/19,5/14/19,1,1,1,,,1,60.16101,-158.35715,0,60.1855,-158.4897,,,,,,,,,,,,,,,,BEAR
566,2019,2019116,2.24,m,Tikchik,5/13/19,5/14/19,5/14/19,1,1,1,,,1,60.14013,-158.31767,0,60.3216,-158.5127,,,,,,,,,,,,,,,,BEAR
567,2019,2019117,3.41,m,Tikchik,5/13/19,5/14/19,5/17/19,1,4,1,,,1,60.15878,-158.31819,1,60.1445,-158.29546,,,,,,,0,60.31944,-158.4856,,,,,,,BEAR
568,2019,2019118,2.35,f,Tikchik,5/13/19,5/14/19,12/4/19,1,205,1,,,1,60.15878,-158.31819,1,60.13037,-158.3026,,,,,,,,,,,,,,,,
569,2019,2019119,2.25,f,Tikchik,5/13/19,5/14/19,5/14/19,1,1,1,,,1,60.15075,-158.34345,0,60.2133,-158.4008,,,,,,,,,,,,,,,,EAGLE?
570,2019,2019120,3.53,f,Tikchik,5/13/19,5/14/19,5/14/19,1,1,1,,,1,60.21973,-158.26029,0,60.3066,-158.4713,,,,,,,,,,,,,,,,PREDATOR
572,2019,2019122,3.47,f,Tikchik,5/13/19,5/14/19,5/31/19,1,18,1,,,1,60.25314,-158.35526,1,60.21554,-158.26302,,,,,,,,,,,,,,,,
576,2019,2019126,2.09,f,Tikchik,5/15/19,5/16/19,5/16/19,1,1,1,,,1,60.14458,-158.29446,0,60.3719,-158.499,,,,,,,,,,,,,,,,PREDATOR
578,2019,2019128,0.57,f,Tikchik,5/15/19,5/16/19,5/19/19,1,4,1,,,1,60.17642,-158.3656,,,,,,,0,60.43667,-158.6447,,,,,,,,,,EAGLE
583,2019,2019133,2.45,m,Tikchik,5/15/19,5/16/19,5/19/19,1,4,1,,,1,60.34343,-158.38847,,,,,,,,,,,,,,,,,,,PREDATOR (5/31)
585,2019,2019135,2.42,m,Tikchik,5/15/19,5/16/19,5/19/19,1,4,1,,,1,60.35797,-158.35367,,,,,,,0,60.311,-158.0491,,,,,,,,,,WOLF
596,2019,2019146,0.9,m,Tikchik,5/17/19,5/18/19,5/19/19,1,2,1,,,1,60.33931,-158.2598,,,,,,,,,,,,,,,,,,,PREDATOR (10/13)
598,2019,2019148,1.86,f,Tikchik,5/17/19,5/18/19,5/18/19,1,1,1,,,1,60.30176,-158.27463,0,60.3194,-158.0141,,,,,,,,,,,,,,,,WOLF
599,2019,2019149,3.87,m,Tikchik,5/17/19,5/18/19,5/19/19,1,2,1,,,1,60.262,-158.35056,,,,,,,,,,,,,,,,,,,UNK FATE (10/11)
605,2019,2019155,3.55,f,Tikchik,5/19/19,5/20/19,5/21/19,1,2,1,,,1,60.3335,-158.58578,,,,,,,,,,,,,,,,,,,UNK FATE (10/11)
606,2019,2019156,2.25,m,Tikchik,5/19/19,5/20/19,5/20/19,1,1,1,,,1,60.32159,-158.60698,0,,,,,,,,,,,,,,,,,,PREDATOR
608,2019,2019158,2.24,m,Tikchik,5/19/19,5/20/19,5/21/19,1,2,1,,,1,60.33122,-158.62378,,,,,,,,,,,,,,,,,,,UNK FATE (8/22)
609,2019,2019159,3.41,m,Tikchik,5/19/19,5/20/19,10/11/19,1,145,1,,,1,60.34951,-158.6462,,,,,,,,,,,,,,,,,,,
610,2019,2019160,2.59, unk ,Tikchik,5/19/19,5/20/19,5/21/19,1,2,1,,,1,60.34447,-158.68564,,,,,,,,,,,,,,,,,,,UNK FATE (8/22)
611,2019,2019200,2.51,f,Mosquito/MCH,5/12/19,5/13/19,8/8/19,1,88,1,,,1,60.66347,-155.97963,,,,,,,,,,,,,,,,,,,
614,2019,2019203,1.78,f,Mosquito/MCH,5/12/19,5/13/19,5/14/20,1,368,1,,,1,60.67504,-155.9658,1,60.66605,-155.9707,,,,,,,,,,,,,,,,
615,2019,2019204,0.23,m,Mosquito/MCH,5/12/19,5/13/19,5/19/19,1,7,1,,,1,60.65773,-155.95843,1,60.66542,-155.94999,,,,,,,,,,,,,,,,
617,2019,2019206,2.08,m,Mosquito/MCH,5/12/19,5/13/19,10/11/19,1,152,1,,,1,60.6415,-156.13429,,,,,,,,,,,,,,,,,,,
618,2019,2019207,1.96,f,Mosquito/MCH,5/12/19,5/13/19,10/11/19,1,152,1,,,1,60.63144,-156.1482,,,,,,,1,60.62868,-156.17229,,,,,,,,,,
619,2019,2019208,0.49,f,Mosquito/MCH,5/12/19,5/13/19,10/11/19,1,152,1,,,1,60.64378,-156.06341,1,60.65219,-156.06724,,,,,,,,,,,,,,,,
622,2019,2019211,3.95,f,Mosquito/MCH,5/14/19,5/15/19,10/11/19,1,150,1,,,1,60.66128,-155.96721,1,60.65445,-155.95011,,,,1,60.65738,-155.98005,,,,,,,,,,
624,2019,2019213,3.24,m,Mosquito/MCH,5/14/19,5/15/19,8/8/19,1,86,1,,,1,60.67432,-155.97467,1,60.64395,-155.97432,,,,,,,1,60.68449,-155.87776,,,,,,,
625,2019,2019214,3.78,f,Mosquito/MCH,5/14/19,5/15/19,8/8/19,1,86,1,,,1,60.70511,-155.87313,1,60.71502,-155.84916,,,,,,,1,60.71634,-155.8435,,,,,,,
636,2019,2019225,0.14,m,Mosquito/MCH,5/16/19,5/17/19,5/17/19,1,1,1,,,1,60.66964,-155.26108,0,60.7769,-155.4036,,,,,,,,,,,,,,,,BEAR
640,2019,2019229,3.56,m,Mosquito/MCH,5/16/19,5/17/19,2/9/20,1,269,1,,,1,60.69991,-156.01203,1,60.70905,-155.98854,,,,,,,,,,,,,,,,
641,2019,2019230,2.29,m,Mosquito/MCH,5/16/19,5/17/19,8/8/19,1,84,1,,,1,60.58132,-156.11933,1,60.58612,-156.12928,,,,,,,,,,,,,,,,
644,2019,2019233,2.3,m,Mosquito/MCH,5/18/19,5/19/19,5/20/19,1,2,1,,,1,60.60219,-156.09032,,,,,,,,,,,,,,,,,,,UNK FATE (5/31)
645,2019,2019234,1.81,f,Mosquito/MCH,5/18/19,5/19/19,5/19/19,1,1,1,,,1,60.61156,-156.08334,,,,,,,,,,,,,,,,,,,UNK FATE 6/12)
646,2019,2019235,2.14,f,Mosquito/MCH,5/18/19,5/19/19,5/19/19,1,1,1,,,1,60.60466,-156.08353,,,,,,,,,,,,,,,,,,,UNK FATE (5/31)
651,2019,2019240,2.58,m,Mosquito/MCH,5/18/19,5/19/19,5/19/19,1,1,1,,,1,60.62535,-156.12548,,,,,,,,,,,,,,,,,,,UNK FATE (5/31)
652,2020,2020100,3.69,f,Mosquito/MCH,5/15/20,5/16/20,7/29/20,1,75,1,,,1,60.45091,-156.10992,,,,,,,,,,,,,,,,,,,
653,2020,2020101,3.76,m,Mosquito/MCH,5/15/20,5/16/20,5/23/20,1,8,1,,,1,60.48115,-156.30717,,,,,,,,,,,,,,,,,,,
658,2020,2020106,2.45,f,Mosquito/MCH,5/15/20,5/16/20,5/23/20,1,8,1,,,1,60.57061,-156.17933,1,60.56904,-156.18615,,,,,,,,,,,,,,,,
659,2020,2020107,2.18,f,Mosquito/MCH,5/15/20,5/16/20,5/16/20,1,1,1,,,1,60.57254,-156.14867,0,60.57683,-156.15802,,,,,,,,,,,,,,,,UNK FATE
660,2020,2020108,2.28,m,Mosquito/MCH,5/15/20,5/16/20,1/25/21,1,255,1,,,1,60.59155,-156.13884,1,60.58754,-156.13931,,,,,,,,,,,,,,,,
665,2020,2020113,3.75,f,Mosquito/MCH,5/15/20,5/16/20,7/29/20,1,75,1,,,1,60.63038,-155.92362,1,60.62872,-155.92329,,,,,,,,,,,,,,,,
667,2020,2020115,1.82,f,Mosquito/MCH,5/15/20,5/16/20,7/29/20,1,75,1,,,1,60.59037,-155.85939,1,60.59078,-155.88649,,,,,,,,,,,,,,,,
668,2020,2020116,3.79,f,Mosquito/MCH,5/15/20,5/16/20,5/22/21,1,372,1,,,1,60.58514,-155.849,1,60.60906,-155.96561,,,,,,,,,,,,,,,,
669,2020,2020117,3.7,m,Mosquito/MCH,5/15/20,5/16/20,7/29/20,1,75,1,,,1,60.56523,-155.89804,1,60.56524,-155.89804,,,,,,,,,,,,,,,,
670,2020,2020118,1.59,f,Mosquito/MCH,5/15/20,5/16/20,3/31/21,1,320,1,,,1,60.52582,-155.99437,1,60.52515,-155.9887,,,,,,,,,,,,,,,,
676,2020,2020124,3.05,m,Mosquito/MCH,5/19/20,5/20/20,5/20/20,1,1,1,,,1,60.65557,-155.80201,,,,,,,0,60.68989,-155.81118,,,,,,,,,,WOLF
678,2020,2020126,3.77,f,Mosquito/MCH,5/19/20,5/20/20,5/20/20,1,1,1,,,1,60.62413,-155.90351,,,,,,,0,60.63177,-155.97264,,,,,,,,,,BEAR
685,2020,2020133,3.66,f,Mosquito/MCH,5/19/20,5/20/20,5/22/21,1,368,1,,,1,60.57884,-156.17743,,,,,,,1,60.57971,-156.06646,,,,,,,,,,
686,2020,2020134,3.48,f,Mosquito/MCH,5/19/20,5/20/20,7/29/20,1,71,1,,,1,60.58928,-156.2372,,,,,,,1,60.6073,-156.05296,,,,,,,,,,
687,2020,2020135,3.68,f,Mosquito/MCH,5/19/20,5/20/20,5/23/20,1,4,1,,,1,60.53663,-156.05634,,,,,,,1,60.57149,-155.9802,,,,,,,,,,UNK FATE
694,2021,2021100,2.3,f,south,5/14/21,5/15/21,10/3/21,1,142,1,,,1,59.42654,-157.91244,1,59.42037,-157.91772,1,59.40938,-157.97667,1,59.42192,-158.09047,1,59.41061,-157.99823,,,,,,,
695,2021,2021101,3.23,m,south,5/14/21,5/15/21,8/2/21,1,80,1,,,1,59.45044,-157.84852,1,59.46305,-157.86204,1,59.46187,-157.85165,1,59.45526,-157.92057,1,59.44732,-157.96392,,,,,,,
699,2021,2021105,1.81,m,Mosquito/MCH,5/14/21,5/15/21,5/19/21,1,5,1,,,1,60.85822,-155.48962,,60.86044,-155.49968,,60.86261,-155.44225,,60.85132,-155.4921,,60.78771,-155.58961,,,,,,,
701,2021,2021107,2.52,m,Mosquito/MCH,5/14/21,5/15/21,10/3/21,1,142,1,,,1,60.85493,-155.46432,1,60.85383,-155.45543,1,60.85319,-155.45474,1,60.85563,-155.47841,1,60.71574,-155.54238,,,,,,,
705,2021,2021111,3.88,m,Tikchik,5/15/21,5/16/21,6/30/21,1,46,1,,,1,60.22255,-158.37362,1,60.22194,-158.39606,,,,,,,,,,,,,,,,
706,2021,2021112,2.29,f,Tikchik,5/15/21,5/16/21,5/17/21,1,2,1,,,1,60.26747,-158.53272,1,60.27162,-158.48895,0,60.2708,-158.4886,,,,,,,,,,,,,BEAR
711,2021,2021117,1.89,m,Mosquito/MCH,5/16/21,5/17/21,5/17/21,1,1,1,,,1,60.91909,-155.81623,0,60.90608,-155.82156,,,,,,,,,,,,,,,,BEAR
714,2021,2021120,2.11,m,Tikchik,5/17/21,5/18/21,5/21/21,1,4,1,,,1,60.26903,-158.47072,1,60.29595,-158.45506,,,,,,,0,60.3109,-158.4912,,,,,,,BEAR
716,2021,2021122,2.09,m,Tikchik,5/17/21,5/18/21,10/18/21,1,154,1,,,1,60.33936,-158.57749,1,60.3513,-158.57952,,,,,,,,,,,,,,,,
717,2021,2021123,2.2,m,Tikchik,5/17/21,5/18/21,5/21/21,1,4,1,,,1,60.34175,-158.54169,1,60.33273,-158.56016,,,,0,60.2846,-158.5233,,,,,,,,,,BEAR
718,2021,2021124,2.24,f,Mosquito/MCH,5/18/21,5/19/21,10/3/21,1,138,1,,,1,60.7249,-155.74874,,,,1,60.72495,-155.75483,1,60.68342,-155.73444,1,60.6716,-155.75012,,,,,,,
724,2021,2021130,2.26,f,Mosquito/MCH,5/20/21,5/21/21,10/3/21,1,136,1,,,1,60.5717,-155.76346,1,60.56971,-155.76873,1,60.61157,-155.89162,,,,1,60.61069,-155.72076,,,,,,,
727,2021,2021133,3.87,f,Mosquito/MCH,5/20/21,5/21/21,8/2/21,1,74,1,,,1,60.75714,-155.74031,1,60.75575,-155.74219,1,60.7719,-155.63661,,,,1,60.79325,-155.80084,,,,,,,
730,2021,2021136,2.54,m,Tikchik,5/21/21,5/22/21,8/2/21,1,73,1,,,1,60.19671,-158.43585,,,,,,,,,,,,,,,,,,,
732,2021,2021138,3.02,f,Tikchik,5/21/21,5/22/21,10/18/21,1,150,1,,,1,60.27229,-158.41445,,,,,,,,,,,,,,,,,,,
734,2021,2021140,3.61,m,Tikchik,5/21/21,5/22/21,5/24/21,1,3,1,,,1,60.33463,-158.65597,,,,0,60.4214,-158.6505,,,,,,,,,,,,,BEAR
736,2021,2021142,0.99,unk,Tikchik,5/21/21,5/22/21,5/23/21,1,2,1,,,1,60.37778,-158.78169,,,,0,60.3772,-158.7386,,,,,,,,,,,,,PREDATOR
738,2021,2021144,2.55,unk,Tikchik,5/21/21,5/22/21,6/11/21,1,21,1,,,1,60.3613,-158.31642,,,,,,,,,,,,,,,,,,,
739,2021,2021145,3.78,unk,Tikchik,5/21/21,5/22/21,5/24/21,1,3,1,,,1,60.33353,-158.33998,,,,0,60.332,-158.4683,,,,,,,,,,,,,BEAR
5,2011,2011025,3.68,f,Kemuk,5/16/11,5/18/11,9/28/11,2,135,1,,,1,,,1,59.59933,-157.63967,1,59.57388,-157.63105,,,,1,59.56983,157.70867,,,,,,,
6,2011,2011026,3.43,m,Kemuk,5/16/11,5/18/11,10/19/11,2,156,1,,,1,,,1,59.66167,-157.64267,1,59.61932,-157.65208,,,,,,,,,,,,,
8,2011,2011028,3.42,m,Kemuk,5/16/11,5/18/11,9/28/11,2,135,1,,,1,,,1,59.91967,-157.53117,,,,,,,1,59.92047,157.57503,,,,,,,
9,2011,2011029,3.79,unk,Kemuk,5/16/11,5/18/11,10/19/11,2,156,1,,,1,,,1,59.8965,-157.5445,1,59.8965,,,,,,,,,,,,,,
16,2011,2011036,3.57,unk,Kemuk,5/17/11,5/19/11,5/20/11,2,3,1,,,1,,,1,59.58467,-157.54183,1,,,0,59.55217,-157.52158,,,,,,,,,,BEAR
17,2011,2011037,3.52,f,Kemuk,5/17/11,5/19/11,5/30/11,2,13,1,,,1,,,1,59.5865,-157.294,,,,,,157.32672,1,60.06017,157.58717,,,,,,,
20,2011,2011040,3.46,m,Kemuk,5/17/11,5/19/11,7/1/11,2,45,1,,,1,,,1,59.8875,-157.49033,,,,1,60.06182,157.58173,,,,,,,,,,
31,2011,2011051,3.74,f,Kemuk,5/19/11,5/21/11,4/2/12,2,319,1,,,1,,,1,59.17467,-158.15717,,,,,,,,,,,,,,,,
35,2011,2011055,3.81,f,Kemuk,5/19/11,5/21/11,5/22/11,2,3,1,,,1,,,1,59.23467,-157.76317,1,,,0,59.22216,-157.7303,,,,,,,,,,PREDATOR
38,2011,2011058,3.47,f,Kemuk,5/19/11,5/21/11,10/18/11,2,152,1,,,1,,,1,59.55483,-157.77683,,,,,,,,,,,,,,,,
40,2011,2011060,3.76,m,Kemuk,5/19/11,5/21/11,10/18/11,2,152,1,,,1,,,1,59.63133,-157.71267,1,59.64033,-157.65768,,,,,,,,,,,,,
53,2011,2011073,0.52,m,Kemuk,5/20/11,5/22/11,5/23/11,2,3,1,,,1,,,1,59.2035,-157.849,1,,,0,59.20633,-157.8575,,,,,,,,,,ABANDONED; CAPTURE RELATED?
54,2011,2011074,0.57,f,Kemuk,5/20/11,5/22/11,8/7/11,2,79,1,,,1,,,1,59.2035,-157.849,,,,,,,,,,,,,,,,
64,2011,2011084,1.42,m,Kemuk,5/20/11,5/22/11,12/13/11,2,207,1,,,1,,,1,59.23317,-158.04617,,,,,,,,,,,,,,,,
66,2011,2011086,1.849,m,Kemuk,5/21/11,5/23/11,8/7/11,2,78,1,,,1,,,1,59.41517,-157.75417,,,,,,,,,,,,,,,,
75,2011,2011095,1.8,m,Kemuk,5/22/11,5/24/11,6/2/11,2,11,1,,,1,,,1,59.6565,-157.68033,,,,,,,,,,,,,,,,
78,2011,2011098,3.409,m,Kemuk,5/23/11,5/25/11,5/25/11,2,2,1,,,1,,,1,59.13233,-158.21567,0,59.1525,-158.22033,,,,,,,,,,,,,WOLF
92,2012,2012103,2.84,m,Kemuk,5/17/12,5/19/12,7/7/12,2,50.5,1,,,1,,,1,59.49599,-157.70156,1,59.49599,-157.70156,,,,1,59.56152,-157.74363,,,,,,,
95,2012,2012106,0.9,m,Kemuk,5/17/12,5/19/12,10/18/12,2,154,1,,,1,,,1,59.62365,-157.45691,1,59.65356,-157.43138,1,59.64642,-157.3936,,,,,,,,,,
100,2012,2012111,2.38,f,Kemuk,5/17/12,5/19/12,6/8/12,2,22,1,,,1,,,1,59.61706,-157.49945,1,59.60928,-157.46665,,,,,,,,,,,,,
116,2012,2012127,2.79,f,Kemuk,5/18/12,5/20/12,7/7/12,2,50,1,,,1,,,1,60.09522,-157.88631,1,60.07828,-157.87399,1,60.03538,-157.85202,1,60.03377,-157.63981,,,,,,,
137,2012,2012148,2.4,m,Kemuk,5/20/12,5/22/12,6/8/12,2,19,1,,,1,,,1,59.16288,-158.39821,,,,,,,,,,1,59.15365,-158.45656,,,,
138,2012,2012149,2.64,f,Kemuk,5/21/12,5/23/12,7/7/12,2,47,1,,,1,,,1,59.87823,-156.92793,1,59.87774,-157.00636,,,,,,,1,59.87775,-156.96701,,,,
139,2012,2012150,2.1,f,Kemuk,5/21/12,5/23/12,6/8/12,2,18,1,,,1,,,1,59.85099,-156.9178,,,,,,,,,,,,,,,,
140,2012,2012151,0.459,f,Kemuk,5/22/12,5/24/12,6/29/12,2,38,1,,,1,,,1,59.44572,-157.87842,,,,,,,,,,,,,,,,
148,2012,2012207,3.34,m,Tundra,5/15/12,5/17/12,10/11/12,2,149,1,,,1,,,1,61.37463,-155.97805,,,,,,,,,,1,61.29295,-155.83315,,,,
183,2012,2012242,1.85,m,Tundra,5/17/12,5/19/12,10/11/12,2,147,1,,,1,,,1,61.28953,-156.33528,,,,,,,,,,,,,,,,
204,2012,2012263,3.23,f,Tundra,5/21/12,5/23/12,6/9/12,2,19,1,,,1,,,1,61.19873,-155.717,1,61.19505,-155.71561,,,,,,,1,61.20363,-155.69142,,,,
207,2013,2013100,3.034,m,Kemuk,5/16/13,5/18/13,5/15/14,2,364,1,,,1,,,1,59.26943,-157.84047,,,,,,,,,,,,,,,,
215,2013,2013108,0.962,m,Kemuk,5/17/13,5/19/13,5/15/14,2,363,1,,,1,,,1,59.89682,-157.56137,,,,,,,,,,1,59.95733,-157.58777,,,,
220,2013,2013113,3.19,f,Kemuk,5/17/13,5/19/13,5/25/13,2,8,1,,,1,,,1,59.88148,-156.96832,,,,,,,1,59.8964,-156.87819,,,,,,,
221,2013,2013114,0.983,unk,Kemuk,5/17/13,5/19/13,5/19/14,2,367,1,,,1,,,1,59.8784,-157.09782,1,59.86591,-157.11442,,,,,,,,,,,,,
222,2013,2013115,0.772,m,Kemuk,5/17/13,5/19/13,5/22/13,2,5,1,,,1,,,1,59.86985,-157.09782,,,,1,59.88046,-157.14895,0,59.87266,-157.1329,,,,,,,DROWNED
227,2013,2013120,2.81,f,Kemuk,5/17/13,5/19/13,12/16/13,2,213,1,,,1,,,1,59.48321,-157.63113,1,59.483,-157.631,,,,,,,,,,,,,
232,2013,2013125,3.091,f,Kemuk,5/18/13,5/20/13,7/12/13,2,55,1,,,1,,,1,59.94913,-157.64424,1,59.9491,-157.6442,,,,,,,,,,,,,
233,2013,2013126,3.11,f,Kemuk,5/18/13,5/20/13,5/24/13,2,6,1,,,1,,,1,60.09755,-157.21173,,,,1,60.07878,-157.3163,,,,,,,,,,
234,2013,2013127,2.41,f,Kemuk,5/18/13,5/20/13,5/15/14,2,362,1,,,1,,,1,60.19034,-157.486,1,60.18694,-157.49475,,,,,,,,,,,,,
236,2013,2013129,0.562,m,Kemuk,5/18/13,5/20/13,5/31/13,2,13,1,,,1,,,1,60.02665,-157.58835,1,60.02565,-157.55749,,,,,,,,,,,,,
237,2013,2013130,0.922,f,Kemuk,5/18/13,5/20/13,5/15/14,2,362,1,,,1,,,1,59.67629,-157.24002,,,,,,,1,59.59693,-157.42206,,,,,,,
240,2013,2013133,3.25,f,Kemuk,5/19/13,5/21/13,5/15/14,2,361,1,,,1,,,1,59.59445,-157.48654,,,,1,59.59782,-157.52699,,,,,,,,,,
251,2013,2013144,3.01,f,Kemuk,5/21/13,5/23/13,10/23/13,2,155,1,,,1,,,1,59.64161,-157.6375,,,,,,,,,,,,,,,,
254,2013,2013147,0.772,f,Kemuk,5/22/13,5/24/13,5/15/14,2,358,1,,,1,,,1,59.58131,-157.71204,,,,,,,,,,,,,,,,
257,2013,2013200,3.61,m,Tundra,5/14/13,5/16/13,5/17/13,2,3,1,,,1,,,1,61.20792,-155.82317,,,,0,61.18871,-155.84526,,,,,,,,,,WOLF
268,2013,2013211,1.911,f,Tundra,5/14/13,5/16/13,5/26/13,2,12,1,,,1,,,1,61.21068,-155.77121,1,61.20942,-155.76962,,,,,,,,,,,,,
269,2013,2013212,3.56,m,Tundra,5/15/13,5/17/13,5/21/13,2,6,1,,,1,,,1,61.16871,-155.79886,1,61.16877,-155.79896,,,,,,,,,,,,,
285,2013,2013228,3.74,m,Tundra,5/16/13,5/18/13,5/23/13,2,7,1,,,1,,,1,61.1714,-155.74901,1,61.15807,-155.70609,,,,,,,1,61.1018,-155.85884,,,,
288,2013,2013231,3.63,f,Tundra,5/16/13,5/18/13,5/15/14,2,364,1,,,1,,,1,61.12348,-155.80653,1,61.12517,-155.77383,,,,,,,1,61.10197,-155.85044,,,,
311,2013,2013254,3.51,f,Tundra,5/20/13,5/22/13,5/26/13,2,6,1,,,1,,,1,60.98864,-155.81288,1,60.99839,-155.81208,,,,,,,,,,,,,
313,2013,2013256,1.064,f,Tundra,5/20/13,5/22/13,5/15/14,2,360,1,,,1,,,1,60.97404,-155.9701,1,60.98614,-155.98505,,,,,,,,,,,,,
318,2013,2013261,1.963,f,Tundra,5/22/13,5/24/13,7/12/13,2,51,1,,,1,,,1,61.40821,-156.05527,1,61.41013,-156.05099,,,,,,,,,,,,,
320,2013,2013263,3.74,m,Tundra,5/23/13,5/25/13,5/31/13,2,8,1,,,1,,,1,61.17104,-155.89557,1,61.17371,-155.89462,,,,,,,,,,,,,
323,2013,2013266,1.782,m,Tundra,5/24/13,5/26/13,5/31/13,2,7,1,,,1,,,1,61.24905,-156.045,1,61.24214,-156.03077,,,,,,,,,,,,,
325,2013,2013268,3.452,f,Tundra,5/24/13,5/26/13,5/31/13,2,7,1,,,1,,,1,61.2096,-155.7371,1,61.21098,-155.73907,,,,1,61.20988,-155.73727,,,,,,,
326,2014,2014100,0.77,m,Kemuk,5/16/14,5/18/14,7/2/14,2,47,1,,,1,,,1,59.59692,-157.66087,1,59.5937,-157.72526,,,,1,59.67221,-157.95961,,,,,,,
342,2014,2014116,1.04,m,Kemuk,5/16/14,5/18/14,4/1/15,2,320,1,,,1,,,1,60.20176,-158.44093,1,60.19701,-158.39907,1,60.15562,-158.35763,,,,,,,,,,
349,2014,2014204,2.6,f,Mulchatna,5/14/14,5/16/14,5/16/14,2,2,1,,,1,,,1,60.71234,-154.1895,1,60.71333,-154.18883,0,,,,,,,,,,,,DROWNED
350,2014,2014205,3.57,f,Mulchatna,5/14/14,5/16/14,5/19/15,2,370,1,,,1,,,1,60.72667,-154.22616,1,60.71507,-154.26598,,,,,,,1,60.72588,-154.25903,,,,
351,2014,2014206,3.49,f,Mulchatna,5/14/14,5/16/14,5/16/14,2,2,1,,,1,,,1,60.73998,-154.29247,1,60.70883,-154.362,0,,,,,,,,,,,,BEAR
360,2014,2014215,3.311,m,Mulchatna,5/15/14,5/17/14,5/18/14,2,3,1,,,1,,,1,60.76498,-154.17001,0,60.76602,-154.17155,,,,,,,,,,,,,EAGLE
361,2014,2014216,3.53,m,Mulchatna,5/15/14,5/17/14,12/18/14,2,217,1,,,1,,,1,60.82132,-154.12088,,,,,,,1,60.87814,-153.90385,1,60.86521,-153.93563,,,,
392,2017,2017103,2.06,m,Tikchik,5/13/17,5/15/17,5/19/18,2,371,1,,,1,,,1,60.32472,-158.74385,,,,,,,,,,,,,,,,
398,2017,2017109,0.15,f,Tikchik,5/13/17,5/15/17,4/3/18,2,325,1,,,1,,,1,60.38431,-158.87844,,,,1,60.38449,-158.87671,,,,,,,,,,
402,2017,2017113,1.85,m,Tikchik,5/13/17,5/15/17,5/22/17,2,9,1,,,1,,,1,60.41034,-158.82146,,,,1,60.41777,-158.8795,,,,,,,,,,
420,2017,2017131,2.51,unk,Tikchik,5/16/17,5/18/17,10/14/17,2,151,1,,,1,,,1,60.42171,-158.70609,,,,1,60.42183,-158.69926,,,,,,,,,,
423,2017,2017134,0.99,m,Tikchik,5/18/17,5/20/17,10/15/17,2,150,1,,,1,,,1,60.40934,-158.4641,,,,,,,,,,,,,,,,
424,2017,2017135,2.11,unk,Tikchik,5/18/17,5/20/17,5/22/17,2,4,1,,,1,,,1,60.43926,-158.49783,,,,1,60.43234,-158.48118,,,,,,,,,,WOLF (5/25)
425,2017,2017136,3.03,unk,Tikchik,5/18/17,5/20/17,10/14/17,2,149,1,,,1,,,1,60.40503,-158.47189,,,,1,60.43556,-158.41496,,,,,,,,,,
428,2017,2017200,2.35,f,Mulchatna,5/11/17,5/13/17,5/26/17,2,15,1,,,1,,,1,60.54385,-155.38688,,,,,,,,,,,,,,,,
